VIN (1-10),County,City,State,Postal Code,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Model Year_2008,Model Year_2010,Model Year_2011,Model Year_2012,Model Year_2013,Model Year_2014,Model Year_2015,Model Year_2016,Model Year_2017,Model Year_2018,Model Year_2019,Model Year_2020,Make_BMW,Make_CADILLAC,Make_CHRYSLER,Make_FISKER,Make_KIA,Make_MINI,Make_PORSCHE,Make_SUBARU,Make_TESLA,Make_VOLVO,Make_WHEEGO ELECTRIC CARS,Model_330E,Model_530E,Model_740E,Model_918,Model_CAYENNE,Model_COUNTRYMAN,Model_CROSSTREK,Model_CT6,Model_KARMA,Model_MODEL S,Model_PACIFICA,Model_PANAMERA,Model_ROADSTER,Model_SOUL,Model_SOUL EV,Model_WHEEGO,Model_XC60,Model_XC90,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV)
WMZYU7C41J,Pierce,Longbranch,WA,98351.0,Not eligible due to low battery range,12.0,36800.0,26.0,216809694,POINT (-122.75905 47.21454),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1DP4D,Pierce,Gig Harbor,WA,98335.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,26.0,231046714,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1CP4C,Benton,Benton City,WA,99320.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,16.0,161251247,POINT (-119.48756 46.26543),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011900.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2C4RC1N79K,King,Seattle,WA,98106.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,34.0,475028900,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5YJSA1CP1D,Snohomish,Snohomish,WA,98296.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,1.0,119463032,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052108.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE3J,Snohomish,Everett,WA,98208.0,Clean Alternative Fuel Vehicle Eligible,111.0,33950.0,21.0,286732855,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041701.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
WBA8E1C32H,King,Seattle,WA,98102.0,Not eligible due to low battery range,14.0,44100.0,43.0,124902942,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBAJB1C55J,Snohomish,Snohomish,WA,98296.0,Not eligible due to low battery range,14.0,54950.0,44.0,336245311,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052008.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBAJA9C51J,Clallam,Sequim,WA,98382.0,Not eligible due to low battery range,16.0,52650.0,24.0,239556845,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001902.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WMZYU7C51K,Spokane,Spokane,WA,99203.0,Not eligible due to low battery range,12.0,36900.0,6.0,235542597,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CN3D,Kittitas,Cle Elum,WA,98922.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,13.0,127478900,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975102.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H1XE,Whatcom,Bellingham,WA,98226.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,42.0,203610802,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000302.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C3XH,Island,Camano Island,WA,98282.0,Not eligible due to low battery range,14.0,44100.0,10.0,189943561,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2C4RC1H73K,Pierce,Lakewood,WA,98499.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,29.0,110506903,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
KNDJP3AE8G,Pierce,Puyallup,WA,98373.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,25.0,206827946,POINT (-122.2988 47.13795),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071206.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
KNDJX3AE6G,Skagit,Anacortes,WA,98221.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,10.0,178203259,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940302.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1DN3D,Snohomish,Everett,WA,98208.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,44.0,267619817,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041610.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE2H,Snohomish,Mountlake Terrace,WA,98043.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,1.0,348333660,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051200.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2C4RC1N75K,King,Bellevue,WA,98006.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,41.0,477103210,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
LYVBR0DM4K,Snohomish,Everett,WA,98208.0,Not eligible due to low battery range,17.0,52900.0,38.0,269838271,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041805.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
WBAJB1C57K,King,Seattle,WA,98105.0,Not eligible due to low battery range,15.0,55700.0,46.0,121939772,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2C4RC1H78K,Pierce,Lakewood,WA,98499.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,29.0,280282418,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
YV4BR0DL5J,Whatcom,Bellingham,WA,98226.0,Not eligible due to low battery range,17.0,52900.0,40.0,337477087,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1H10E,Snohomish,Marysville,WA,98270.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,38.0,195334331,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052810.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1S17E,Snohomish,Lynnwood,WA,98037.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,156901209,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051601.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJP3AE8H,Benton,Richland,WA,99354.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,8.0,273160296,POINT (-119.26844 46.31484),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJSA1CP9D,Pierce,Gig Harbor,WA,98335.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,26.0,190247662,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WMZYU7C49J,Pierce,Wilkeson,WA,98396.0,Not eligible due to low battery range,12.0,36800.0,31.0,335073525,POINT (-122.04732 47.10964),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070206.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CG5D,Snohomish,Edmonds,WA,98020.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,110569413,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050501.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
LYVBR0DL6K,King,Mercer Island,WA,98040.0,Not eligible due to low battery range,17.0,52900.0,41.0,266761057,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1CN1D,Snohomish,Edmonds,WA,98026.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,1144678,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050404.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H17E,Snohomish,Edmonds,WA,98020.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,21.0,176966646,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H15E,Pierce,Steilacoom,WA,98388.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,28.0,214974308,POINT (-122.59802 47.17303),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WMZYU7C51K,Pierce,University Place,WA,98467.0,Not eligible due to low battery range,12.0,36900.0,28.0,208403142,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072315.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBA8E1C3XH,Clark,Ridgefield,WA,98642.0,Not eligible due to low battery range,14.0,44100.0,18.0,477074909,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040305.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
